Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
23183,,Portugal,3/29/20,5962,119
23184,,Portugal,3/30/20,6408,140
23185,,Portugal,3/31/20,7443,160
23186,,Portugal,4/1/20,8251,187
23187,,Portugal,4/2/20,9034,209
23188,,Portugal,4/3/20,9886,246
23189,,Portugal,4/4/20,10524,266
23190,,Portugal,4/5/20,11278,295
23191,,Portugal,4/6/20,11730,311
23192,,Portugal,4/7/20,12442,345
23193,,Portugal,4/8/20,13141,380
23194,,Portugal,4/9/20,13956,409
23195,,Portugal,4/10/20,15472,435
23196,,Portugal,4/11/20,15987,470
23197,,Portugal,4/12/20,16585,504
23198,,Portugal,4/13/20,16934,535
23199,,Portugal,4/14/20,17448,567
23200,,Portugal,4/15/20,18091,599
23201,,Portugal,4/16/20,18841,629
23202,,Portugal,4/17/20,19022,657
23203,,Portugal,4/18/20,19685,687
23204,,Portugal,4/19/20,20206,714
23205,,Portugal,4/20/20,20863,735
23206,,Portugal,4/21/20,21379,762
23207,,Portugal,4/22/20,21982,785
23208,,Portugal,4/23/20,22353,820
23209,,Portugal,4/24/20,22797,854
23210,,Portugal,4/25/20,23392,880
23211,,Portugal,4/26/20,23864,903
23212,,Portugal,4/27/20,24027,928
23213,,Portugal,4/28/20,24322,948
23214,,Portugal,4/29/20,24505,973
23215,,Portugal,4/30/20,25045,989
23216,,Portugal,5/1/20,25351,1007
23217,,Portugal,5/2/20,25190,1023
23218,,Portugal,5/3/20,25282,1043
23219,,Portugal,5/4/20,25524,1063
23220,,Portugal,5/5/20,25702,1074
23221,,Portugal,5/6/20,26182,1089
23222,,Portugal,5/7/20,26715,1105
23223,,Portugal,5/8/20,27268,1114
23224,,Portugal,5/9/20,27406,1126
23225,,Portugal,5/10/20,27581,1135
23226,,Portugal,5/11/20,27679,1144
23227,,Portugal,5/12/20,27913,1163
23228,,Portugal,5/13/20,28132,1175
23229,,Portugal,5/14/20,28319,1184
23230,,Portugal,5/15/20,28583,1190
23231,,Qatar,1/22/20,0,0
23232,,Qatar,1/23/20,0,0
23233,,Qatar,1/24/20,0,0
23234,,Qatar,1/25/20,0,0
23235,,Qatar,1/26/20,0,0
23236,,Qatar,1/27/20,0,0
23237,,Qatar,1/28/20,0,0
23238,,Qatar,1/29/20,0,0
23239,,Qatar,1/30/20,0,0
23240,,Qatar,1/31/20,0,0
23241,,Qatar,2/1/20,0,0
23242,,Qatar,2/2/20,0,0
23243,,Qatar,2/3/20,0,0
23244,,Qatar,2/4/20,0,0
23245,,Qatar,2/5/20,0,0
23246,,Qatar,2/6/20,0,0
23247,,Qatar,2/7/20,0,0
23248,,Qatar,2/8/20,0,0
23249,,Qatar,2/9/20,0,0
23250,,Qatar,2/10/20,0,0
23251,,Qatar,2/11/20,0,0
23252,,Qatar,2/12/20,0,0
23253,,Qatar,2/13/20,0,0
23254,,Qatar,2/14/20,0,0
23255,,Qatar,2/15/20,0,0
23256,,Qatar,2/16/20,0,0
23257,,Qatar,2/17/20,0,0
23258,,Qatar,2/18/20,0,0
23259,,Qatar,2/19/20,0,0
23260,,Qatar,2/20/20,0,0
23261,,Qatar,2/21/20,0,0
23262,,Qatar,2/22/20,0,0
23263,,Qatar,2/23/20,0,0
23264,,Qatar,2/24/20,0,0
23265,,Qatar,2/25/20,0,0
23266,,Qatar,2/26/20,0,0
23267,,Qatar,2/27/20,0,0
23268,,Qatar,2/28/20,0,0
23269,,Qatar,2/29/20,1,0
23270,,Qatar,3/1/20,3,0
23271,,Qatar,3/2/20,3,0
23272,,Qatar,3/3/20,7,0
23273,,Qatar,3/4/20,8,0
23274,,Qatar,3/5/20,8,0
23275,,Qatar,3/6/20,8,0
23276,,Qatar,3/7/20,8,0
23277,,Qatar,3/8/20,15,0
23278,,Qatar,3/9/20,18,0
23279,,Qatar,3/10/20,24,0
23280,,Qatar,3/11/20,262,0
23281,,Qatar,3/12/20,262,0
23282,,Qatar,3/13/20,320,0
23283,,Qatar,3/14/20,337,0
23284,,Qatar,3/15/20,401,0
23285,,Qatar,3/16/20,439,0
23286,,Qatar,3/17/20,439,0
23287,,Qatar,3/18/20,452,0
23288,,Qatar,3/19/20,460,0
23289,,Qatar,3/20/20,470,0
23290,,Qatar,3/21/20,481,0
23291,,Qatar,3/22/20,494,0
23292,,Qatar,3/23/20,501,0
23293,,Qatar,3/24/20,526,0
23294,,Qatar,3/25/20,537,0
23295,,Qatar,3/26/20,549,0
23296,,Qatar,3/27/20,562,0
23297,,Qatar,3/28/20,590,1
23298,,Qatar,3/29/20,634,1
23299,,Qatar,3/30/20,693,1
23300,,Qatar,3/31/20,781,2
23301,,Qatar,4/1/20,835,2
23302,,Qatar,4/2/20,949,3
23303,,Qatar,4/3/20,1075,3
23304,,Qatar,4/4/20,1325,3
23305,,Qatar,4/5/20,1604,4
23306,,Qatar,4/6/20,1832,4
23307,,Qatar,4/7/20,2057,6
23308,,Qatar,4/8/20,2210,6
23309,,Qatar,4/9/20,2376,6
23310,,Qatar,4/10/20,2512,6
23311,,Qatar,4/11/20,2728,6
23312,,Qatar,4/12/20,2979,7
23313,,Qatar,4/13/20,3231,7
23314,,Qatar,4/14/20,3428,7
23315,,Qatar,4/15/20,3711,7
23316,,Qatar,4/16/20,4103,7
23317,,Qatar,4/17/20,4663,7
23318,,Qatar,4/18/20,5008,8
23319,,Qatar,4/19/20,5448,8
23320,,Qatar,4/20/20,6015,9
23321,,Qatar,4/21/20,6533,9
23322,,Qatar,4/22/20,7141,10
23323,,Qatar,4/23/20,7764,10
23324,,Qatar,4/24/20,8525,10
23325,,Qatar,4/25/20,9358,10
23326,,Qatar,4/26/20,10287,10
23327,,Qatar,4/27/20,11244,10
23328,,Qatar,4/28/20,11921,10
23329,,Qatar,4/29/20,12564,10
23330,,Qatar,4/30/20,13409,10
23331,,Qatar,5/1/20,14096,12
23332,,Qatar,5/2/20,14872,12
23333,,Qatar,5/3/20,15551,12
23334,,Qatar,5/4/20,16191,12
23335,,Qatar,5/5/20,17142,12
23336,,Qatar,5/6/20,17972,12
23337,,Qatar,5/7/20,18890,12
23338,,Qatar,5/8/20,20201,12
23339,,Qatar,5/9/20,21331,13
23340,,Qatar,5/10/20,22520,14
23341,,Qatar,5/11/20,23623,14
23342,,Qatar,5/12/20,25149,14
23343,,Qatar,5/13/20,26539,14
23344,,Qatar,5/14/20,28272,14
23345,,Qatar,5/15/20,29425,14
23346,,Romania,1/22/20,0,0
23347,,Romania,1/23/20,0,0
23348,,Romania,1/24/20,0,0
23349,,Romania,1/25/20,0,0
23350,,Romania,1/26/20,0,0
23351,,Romania,1/27/20,0,0
23352,,Romania,1/28/20,0,0
23353,,Romania,1/29/20,0,0
23354,,Romania,1/30/20,0,0
23355,,Romania,1/31/20,0,0
23356,,Romania,2/1/20,0,0
23357,,Romania,2/2/20,0,0
23358,,Romania,2/3/20,0,0
23359,,Romania,2/4/20,0,0
23360,,Romania,2/5/20,0,0
23361,,Romania,2/6/20,0,0
23362,,Romania,2/7/20,0,0
23363,,Romania,2/8/20,0,0
23364,,Romania,2/9/20,0,0
23365,,Romania,2/10/20,0,0
23366,,Romania,2/11/20,0,0
23367,,Romania,2/12/20,0,0
23368,,Romania,2/13/20,0,0
23369,,Romania,2/14/20,0,0
23370,,Romania,2/15/20,0,0
23371,,Romania,2/16/20,0,0
23372,,Romania,2/17/20,0,0
23373,,Romania,2/18/20,0,0
23374,,Romania,2/19/20,0,0
23375,,Romania,2/20/20,0,0
23376,,Romania,2/21/20,0,0
23377,,Romania,2/22/20,0,0
23378,,Romania,2/23/20,0,0
23379,,Romania,2/24/20,0,0
23380,,Romania,2/25/20,0,0
23381,,Romania,2/26/20,1,0
23382,,Romania,2/27/20,1,0
23383,,Romania,2/28/20,3,0
23384,,Romania,2/29/20,3,0
23385,,Romania,3/1/20,3,0
23386,,Romania,3/2/20,3,0
23387,,Romania,3/3/20,3,0
23388,,Romania,3/4/20,4,0
23389,,Romania,3/5/20,6,0
23390,,Romania,3/6/20,9,0
23391,,Romania,3/7/20,9,0
23392,,Romania,3/8/20,15,0
23393,,Romania,3/9/20,15,0
23394,,Romania,3/10/20,25,0
23395,,Romania,3/11/20,45,0
23396,,Romania,3/12/20,49,0
23397,,Romania,3/13/20,89,0
23398,,Romania,3/14/20,123,0
23399,,Romania,3/15/20,131,0
23400,,Romania,3/16/20,158,0
23401,,Romania,3/17/20,184,0
23402,,Romania,3/18/20,260,0
23403,,Romania,3/19/20,277,0
23404,,Romania,3/20/20,308,0
23405,,Romania,3/21/20,367,0
23406,,Romania,3/22/20,433,3
23407,,Romania,3/23/20,576,7
23408,,Romania,3/24/20,794,11
23409,,Romania,3/25/20,906,17
23410,,Romania,3/26/20,1029,23
23411,,Romania,3/27/20,1292,26
23412,,Romania,3/28/20,1452,37
23413,,Romania,3/29/20,1815,43
23414,,Romania,3/30/20,2109,65
23415,,Romania,3/31/20,2245,82
23416,,Romania,4/1/20,2460,92
23417,,Romania,4/2/20,2738,115
23418,,Romania,4/3/20,3183,133
23419,,Romania,4/4/20,3613,146
23420,,Romania,4/5/20,3864,151
23421,,Romania,4/6/20,4057,176
23422,,Romania,4/7/20,4417,197
23423,,Romania,4/8/20,4761,220
23424,,Romania,4/9/20,5202,248
23425,,Romania,4/10/20,5467,270
23426,,Romania,4/11/20,5990,291
23427,,Romania,4/12/20,6300,316
23428,,Romania,4/13/20,6633,331
23429,,Romania,4/14/20,6879,351
23430,,Romania,4/15/20,7216,372
23431,,Romania,4/16/20,7707,392
23432,,Romania,4/17/20,8067,411
23433,,Romania,4/18/20,8418,421
23434,,Romania,4/19/20,8746,451
23435,,Romania,4/20/20,8936,478
23436,,Romania,4/21/20,9242,498
23437,,Romania,4/22/20,9710,524
23438,,Romania,4/23/20,10096,545
23439,,Romania,4/24/20,10417,567
23440,,Romania,4/25/20,10635,601
23441,,Romania,4/26/20,11036,619
23442,,Romania,4/27/20,11339,641
23443,,Romania,4/28/20,11616,663
23444,,Romania,4/29/20,11978,693
23445,,Romania,4/30/20,12240,717
23446,,Romania,5/1/20,12567,744
23447,,Romania,5/2/20,12732,771
23448,,Romania,5/3/20,13163,790
23449,,Romania,5/4/20,13512,818
23450,,Romania,5/5/20,13837,841
23451,,Romania,5/6/20,14107,864
23452,,Romania,5/7/20,14499,888
23453,,Romania,5/8/20,14811,923
23454,,Romania,5/9/20,15131,939
23455,,Romania,5/10/20,15362,961
23456,,Romania,5/11/20,15588,982
23457,,Romania,5/12/20,15778,1002
23458,,Romania,5/13/20,16002,1036
23459,,Romania,5/14/20,16247,1053
23460,,Romania,5/15/20,16437,1070
23461,,Russia,1/22/20,0,0
23462,,Russia,1/23/20,0,0
23463,,Russia,1/24/20,0,0
23464,,Russia,1/25/20,0,0
23465,,Russia,1/26/20,0,0
23466,,Russia,1/27/20,0,0
23467,,Russia,1/28/20,0,0
23468,,Russia,1/29/20,0,0
23469,,Russia,1/30/20,0,0
23470,,Russia,1/31/20,2,0
23471,,Russia,2/1/20,2,0
23472,,Russia,2/2/20,2,0
23473,,Russia,2/3/20,2,0
23474,,Russia,2/4/20,2,0
23475,,Russia,2/5/20,2,0
23476,,Russia,2/6/20,2,0
23477,,Russia,2/7/20,2,0
23478,,Russia,2/8/20,2,0
23479,,Russia,2/9/20,2,0
23480,,Russia,2/10/20,2,0
23481,,Russia,2/11/20,2,0
23482,,Russia,2/12/20,2,0
23483,,Russia,2/13/20,2,0
23484,,Russia,2/14/20,2,0
23485,,Russia,2/15/20,2,0
23486,,Russia,2/16/20,2,0
23487,,Russia,2/17/20,2,0
23488,,Russia,2/18/20,2,0
23489,,Russia,2/19/20,2,0
23490,,Russia,2/20/20,2,0
23491,,Russia,2/21/20,2,0
23492,,Russia,2/22/20,2,0
23493,,Russia,2/23/20,2,0
23494,,Russia,2/24/20,2,0
23495,,Russia,2/25/20,2,0
23496,,Russia,2/26/20,2,0
23497,,Russia,2/27/20,2,0
23498,,Russia,2/28/20,2,0
23499,,Russia,2/29/20,2,0
23500,,Russia,3/1/20,2,0
23501,,Russia,3/2/20,3,0
23502,,Russia,3/3/20,3,0
23503,,Russia,3/4/20,3,0
23504,,Russia,3/5/20,4,0
23505,,Russia,3/6/20,13,0
23506,,Russia,3/7/20,13,0
23507,,Russia,3/8/20,17,0
23508,,Russia,3/9/20,17,0
23509,,Russia,3/10/20,20,0
23510,,Russia,3/11/20,20,0
23511,,Russia,3/12/20,28,0
23512,,Russia,3/13/20,45,0
23513,,Russia,3/14/20,59,0
23514,,Russia,3/15/20,63,0
23515,,Russia,3/16/20,90,0
23516,,Russia,3/17/20,114,0
23517,,Russia,3/18/20,147,0
23518,,Russia,3/19/20,199,1
23519,,Russia,3/20/20,253,1
23520,,Russia,3/21/20,306,1
23521,,Russia,3/22/20,367,1
23522,,Russia,3/23/20,438,1
23523,,Russia,3/24/20,495,1
23524,,Russia,3/25/20,658,3
23525,,Russia,3/26/20,840,3
23526,,Russia,3/27/20,1036,4
23527,,Russia,3/28/20,1264,4
23528,,Russia,3/29/20,1534,8
23529,,Russia,3/30/20,1836,9
23530,,Russia,3/31/20,2337,17
23531,,Russia,4/1/20,2777,24
23532,,Russia,4/2/20,3548,30
23533,,Russia,4/3/20,4149,34
23534,,Russia,4/4/20,4731,43
23535,,Russia,4/5/20,5389,45
23536,,Russia,4/6/20,6343,47
23537,,Russia,4/7/20,7497,58
23538,,Russia,4/8/20,8672,63
23539,,Russia,4/9/20,10131,76
23540,,Russia,4/10/20,11917,94
23541,,Russia,4/11/20,13584,106
23542,,Russia,4/12/20,15770,130
23543,,Russia,4/13/20,18328,148
23544,,Russia,4/14/20,21102,170
23545,,Russia,4/15/20,24490,198
23546,,Russia,4/16/20,27938,232
23547,,Russia,4/17/20,32008,273
23548,,Russia,4/18/20,36793,313
23549,,Russia,4/19/20,42853,361
23550,,Russia,4/20/20,47121,405
23551,,Russia,4/21/20,52763,456
23552,,Russia,4/22/20,57999,513
23553,,Russia,4/23/20,62773,555
23554,,Russia,4/24/20,68622,615
23555,,Russia,4/25/20,74588,681
23556,,Russia,4/26/20,80949,747
23557,,Russia,4/27/20,87147,794
23558,,Russia,4/28/20,93558,867
23559,,Russia,4/29/20,99399,972
23560,,Russia,4/30/20,106498,1073
23561,,Russia,5/1/20,114431,1169
23562,,Russia,5/2/20,124054,1222
23563,,Russia,5/3/20,134687,1280
23564,,Russia,5/4/20,145268,1356
23565,,Russia,5/5/20,155370,1451
23566,,Russia,5/6/20,165929,1537
23567,,Russia,5/7/20,177160,1625
23568,,Russia,5/8/20,187859,1723
23569,,Russia,5/9/20,198676,1827
23570,,Russia,5/10/20,209688,1915
23571,,Russia,5/11/20,221344,2009
23572,,Russia,5/12/20,232243,2116
23573,,Russia,5/13/20,242271,2212
23574,,Russia,5/14/20,252245,2305
23575,,Russia,5/15/20,262843,2418
23576,,Rwanda,1/22/20,0,0
23577,,Rwanda,1/23/20,0,0
23578,,Rwanda,1/24/20,0,0
23579,,Rwanda,1/25/20,0,0
23580,,Rwanda,1/26/20,0,0
23581,,Rwanda,1/27/20,0,0
23582,,Rwanda,1/28/20,0,0
23583,,Rwanda,1/29/20,0,0
23584,,Rwanda,1/30/20,0,0
23585,,Rwanda,1/31/20,0,0
23586,,Rwanda,2/1/20,0,0
23587,,Rwanda,2/2/20,0,0
23588,,Rwanda,2/3/20,0,0
23589,,Rwanda,2/4/20,0,0
23590,,Rwanda,2/5/20,0,0
23591,,Rwanda,2/6/20,0,0
23592,,Rwanda,2/7/20,0,0
23593,,Rwanda,2/8/20,0,0
23594,,Rwanda,2/9/20,0,0
23595,,Rwanda,2/10/20,0,0
23596,,Rwanda,2/11/20,0,0
23597,,Rwanda,2/12/20,0,0
23598,,Rwanda,2/13/20,0,0
23599,,Rwanda,2/14/20,0,0
23600,,Rwanda,2/15/20,0,0
23601,,Rwanda,2/16/20,0,0
23602,,Rwanda,2/17/20,0,0
23603,,Rwanda,2/18/20,0,0
23604,,Rwanda,2/19/20,0,0
23605,,Rwanda,2/20/20,0,0
23606,,Rwanda,2/21/20,0,0
23607,,Rwanda,2/22/20,0,0
23608,,Rwanda,2/23/20,0,0
23609,,Rwanda,2/24/20,0,0
23610,,Rwanda,2/25/20,0,0
23611,,Rwanda,2/26/20,0,0
23612,,Rwanda,2/27/20,0,0
23613,,Rwanda,2/28/20,0,0
23614,,Rwanda,2/29/20,0,0
23615,,Rwanda,3/1/20,0,0
23616,,Rwanda,3/2/20,0,0
23617,,Rwanda,3/3/20,0,0
23618,,Rwanda,3/4/20,0,0
23619,,Rwanda,3/5/20,0,0
23620,,Rwanda,3/6/20,0,0
23621,,Rwanda,3/7/20,0,0
23622,,Rwanda,3/8/20,0,0
23623,,Rwanda,3/9/20,0,0
23624,,Rwanda,3/10/20,0,0
23625,,Rwanda,3/11/20,0,0
23626,,Rwanda,3/12/20,0,0
23627,,Rwanda,3/13/20,0,0
23628,,Rwanda,3/14/20,1,0
23629,,Rwanda,3/15/20,1,0
23630,,Rwanda,3/16/20,5,0
23631,,Rwanda,3/17/20,7,0
23632,,Rwanda,3/18/20,8,0
23633,,Rwanda,3/19/20,8,0
23634,,Rwanda,3/20/20,17,0
23635,,Rwanda,3/21/20,17,0
23636,,Rwanda,3/22/20,19,0
23637,,Rwanda,3/23/20,36,0
23638,,Rwanda,3/24/20,40,0
23639,,Rwanda,3/25/20,41,0
23640,,Rwanda,3/26/20,50,0
23641,,Rwanda,3/27/20,54,0
23642,,Rwanda,3/28/20,60,0
23643,,Rwanda,3/29/20,70,0
23644,,Rwanda,3/30/20,70,0
23645,,Rwanda,3/31/20,75,0
23646,,Rwanda,4/1/20,82,0
23647,,Rwanda,4/2/20,84,0
23648,,Rwanda,4/3/20,89,0
23649,,Rwanda,4/4/20,102,0
23650,,Rwanda,4/5/20,104,0
23651,,Rwanda,4/6/20,105,0
23652,,Rwanda,4/7/20,105,0
23653,,Rwanda,4/8/20,110,0
23654,,Rwanda,4/9/20,110,0
23655,,Rwanda,4/10/20,118,0
23656,,Rwanda,4/11/20,120,0
23657,,Rwanda,4/12/20,126,0
23658,,Rwanda,4/13/20,127,0
23659,,Rwanda,4/14/20,134,0
23660,,Rwanda,4/15/20,136,0
23661,,Rwanda,4/16/20,138,0
23662,,Rwanda,4/17/20,143,0
23663,,Rwanda,4/18/20,144,0
23664,,Rwanda,4/19/20,147,0
23665,,Rwanda,4/20/20,147,0
23666,,Rwanda,4/21/20,150,0
23667,,Rwanda,4/22/20,153,0
23668,,Rwanda,4/23/20,154,0
23669,,Rwanda,4/24/20,176,0
23670,,Rwanda,4/25/20,183,0
23671,,Rwanda,4/26/20,191,0
23672,,Rwanda,4/27/20,207,0
23673,,Rwanda,4/28/20,212,0
23674,,Rwanda,4/29/20,225,0
23675,,Rwanda,4/30/20,243,0
23676,,Rwanda,5/1/20,249,0
23677,,Rwanda,5/2/20,255,0
23678,,Rwanda,5/3/20,259,0
23679,,Rwanda,5/4/20,261,0
23680,,Rwanda,5/5/20,261,0
23681,,Rwanda,5/6/20,268,0
23682,,Rwanda,5/7/20,271,0
23683,,Rwanda,5/8/20,273,0
23684,,Rwanda,5/9/20,280,0
23685,,Rwanda,5/10/20,284,0
23686,,Rwanda,5/11/20,285,0
23687,,Rwanda,5/12/20,286,0
23688,,Rwanda,5/13/20,287,0
23689,,Rwanda,5/14/20,287,0
23690,,Rwanda,5/15/20,287,0
23691,,Saint Kitts and Nevis,1/22/20,0,0
23692,,Saint Kitts and Nevis,1/23/20,0,0
23693,,Saint Kitts and Nevis,1/24/20,0,0
23694,,Saint Kitts and Nevis,1/25/20,0,0
23695,,Saint Kitts and Nevis,1/26/20,0,0
23696,,Saint Kitts and Nevis,1/27/20,0,0
23697,,Saint Kitts and Nevis,1/28/20,0,0
23698,,Saint Kitts and Nevis,1/29/20,0,0
23699,,Saint Kitts and Nevis,1/30/20,0,0
23700,,Saint Kitts and Nevis,1/31/20,0,0
23701,,Saint Kitts and Nevis,2/1/20,0,0
23702,,Saint Kitts and Nevis,2/2/20,0,0
23703,,Saint Kitts and Nevis,2/3/20,0,0
23704,,Saint Kitts and Nevis,2/4/20,0,0
23705,,Saint Kitts and Nevis,2/5/20,0,0
23706,,Saint Kitts and Nevis,2/6/20,0,0
23707,,Saint Kitts and Nevis,2/7/20,0,0
23708,,Saint Kitts and Nevis,2/8/20,0,0
23709,,Saint Kitts and Nevis,2/9/20,0,0
23710,,Saint Kitts and Nevis,2/10/20,0,0
23711,,Saint Kitts and Nevis,2/11/20,0,0
23712,,Saint Kitts and Nevis,2/12/20,0,0
23713,,Saint Kitts and Nevis,2/13/20,0,0
23714,,Saint Kitts and Nevis,2/14/20,0,0
23715,,Saint Kitts and Nevis,2/15/20,0,0
23716,,Saint Kitts and Nevis,2/16/20,0,0
23717,,Saint Kitts and Nevis,2/17/20,0,0
23718,,Saint Kitts and Nevis,2/18/20,0,0
23719,,Saint Kitts and Nevis,2/19/20,0,0
23720,,Saint Kitts and Nevis,2/20/20,0,0
23721,,Saint Kitts and Nevis,2/21/20,0,0
23722,,Saint Kitts and Nevis,2/22/20,0,0
23723,,Saint Kitts and Nevis,2/23/20,0,0
23724,,Saint Kitts and Nevis,2/24/20,0,0
23725,,Saint Kitts and Nevis,2/25/20,0,0
23726,,Saint Kitts and Nevis,2/26/20,0,0
23727,,Saint Kitts and Nevis,2/27/20,0,0
23728,,Saint Kitts and Nevis,2/28/20,0,0
23729,,Saint Kitts and Nevis,2/29/20,0,0
23730,,Saint Kitts and Nevis,3/1/20,0,0
23731,,Saint Kitts and Nevis,3/2/20,0,0
23732,,Saint Kitts and Nevis,3/3/20,0,0
23733,,Saint Kitts and Nevis,3/4/20,0,0
23734,,Saint Kitts and Nevis,3/5/20,0,0
23735,,Saint Kitts and Nevis,3/6/20,0,0
23736,,Saint Kitts and Nevis,3/7/20,0,0
23737,,Saint Kitts and Nevis,3/8/20,0,0
23738,,Saint Kitts and Nevis,3/9/20,0,0
23739,,Saint Kitts and Nevis,3/10/20,0,0
23740,,Saint Kitts and Nevis,3/11/20,0,0
23741,,Saint Kitts and Nevis,3/12/20,0,0
23742,,Saint Kitts and Nevis,3/13/20,0,0
23743,,Saint Kitts and Nevis,3/14/20,0,0
23744,,Saint Kitts and Nevis,3/15/20,0,0
23745,,Saint Kitts and Nevis,3/16/20,0,0
23746,,Saint Kitts and Nevis,3/17/20,0,0
23747,,Saint Kitts and Nevis,3/18/20,0,0
23748,,Saint Kitts and Nevis,3/19/20,0,0
23749,,Saint Kitts and Nevis,3/20/20,0,0
23750,,Saint Kitts and Nevis,3/21/20,0,0
23751,,Saint Kitts and Nevis,3/22/20,0,0
23752,,Saint Kitts and Nevis,3/23/20,0,0
23753,,Saint Kitts and Nevis,3/24/20,0,0
23754,,Saint Kitts and Nevis,3/25/20,2,0
23755,,Saint Kitts and Nevis,3/26/20,2,0
23756,,Saint Kitts and Nevis,3/27/20,2,0
23757,,Saint Kitts and Nevis,3/28/20,2,0
23758,,Saint Kitts and Nevis,3/29/20,2,0
23759,,Saint Kitts and Nevis,3/30/20,7,0
23760,,Saint Kitts and Nevis,3/31/20,8,0
23761,,Saint Kitts and Nevis,4/1/20,8,0
23762,,Saint Kitts and Nevis,4/2/20,9,0
23763,,Saint Kitts and Nevis,4/3/20,9,0
23764,,Saint Kitts and Nevis,4/4/20,9,0
23765,,Saint Kitts and Nevis,4/5/20,10,0
23766,,Saint Kitts and Nevis,4/6/20,10,0
23767,,Saint Kitts and Nevis,4/7/20,11,0
23768,,Saint Kitts and Nevis,4/8/20,11,0
23769,,Saint Kitts and Nevis,4/9/20,11,0
23770,,Saint Kitts and Nevis,4/10/20,12,0
23771,,Saint Kitts and Nevis,4/11/20,12,0
23772,,Saint Kitts and Nevis,4/12/20,12,0
23773,,Saint Kitts and Nevis,4/13/20,12,0
23774,,Saint Kitts and Nevis,4/14/20,14,0
23775,,Saint Kitts and Nevis,4/15/20,14,0
23776,,Saint Kitts and Nevis,4/16/20,14,0
23777,,Saint Kitts and Nevis,4/17/20,14,0
23778,,Saint Kitts and Nevis,4/18/20,14,0
23779,,Saint Kitts and Nevis,4/19/20,14,0
23780,,Saint Kitts and Nevis,4/20/20,15,0
23781,,Saint Kitts and Nevis,4/21/20,15,0
23782,,Saint Kitts and Nevis,4/22/20,15,0
23783,,Saint Kitts and Nevis,4/23/20,15,0
23784,,Saint Kitts and Nevis,4/24/20,15,0
23785,,Saint Kitts and Nevis,4/25/20,15,0
23786,,Saint Kitts and Nevis,4/26/20,15,0
23787,,Saint Kitts and Nevis,4/27/20,15,0
23788,,Saint Kitts and Nevis,4/28/20,15,0
23789,,Saint Kitts and Nevis,4/29/20,15,0
23790,,Saint Kitts and Nevis,4/30/20,15,0
23791,,Saint Kitts and Nevis,5/1/20,15,0
23792,,Saint Kitts and Nevis,5/2/20,15,0
23793,,Saint Kitts and Nevis,5/3/20,15,0
23794,,Saint Kitts and Nevis,5/4/20,15,0
23795,,Saint Kitts and Nevis,5/5/20,15,0
23796,,Saint Kitts and Nevis,5/6/20,15,0
23797,,Saint Kitts and Nevis,5/7/20,15,0
23798,,Saint Kitts and Nevis,5/8/20,15,0
23799,,Saint Kitts and Nevis,5/9/20,15,0
23800,,Saint Kitts and Nevis,5/10/20,15,0
23801,,Saint Kitts and Nevis,5/11/20,15,0
23802,,Saint Kitts and Nevis,5/12/20,15,0
23803,,Saint Kitts and Nevis,5/13/20,15,0
23804,,Saint Kitts and Nevis,5/14/20,15,0
23805,,Saint Kitts and Nevis,5/15/20,15,0
23806,,Saint Lucia,1/22/20,0,0
23807,,Saint Lucia,1/23/20,0,0
23808,,Saint Lucia,1/24/20,0,0
23809,,Saint Lucia,1/25/20,0,0
23810,,Saint Lucia,1/26/20,0,0
23811,,Saint Lucia,1/27/20,0,0
23812,,Saint Lucia,1/28/20,0,0
23813,,Saint Lucia,1/29/20,0,0
23814,,Saint Lucia,1/30/20,0,0
23815,,Saint Lucia,1/31/20,0,0
23816,,Saint Lucia,2/1/20,0,0
23817,,Saint Lucia,2/2/20,0,0
23818,,Saint Lucia,2/3/20,0,0
23819,,Saint Lucia,2/4/20,0,0
23820,,Saint Lucia,2/5/20,0,0
23821,,Saint Lucia,2/6/20,0,0
23822,,Saint Lucia,2/7/20,0,0
23823,,Saint Lucia,2/8/20,0,0
23824,,Saint Lucia,2/9/20,0,0
23825,,Saint Lucia,2/10/20,0,0
23826,,Saint Lucia,2/11/20,0,0
23827,,Saint Lucia,2/12/20,0,0
23828,,Saint Lucia,2/13/20,0,0
23829,,Saint Lucia,2/14/20,0,0
23830,,Saint Lucia,2/15/20,0,0
23831,,Saint Lucia,2/16/20,0,0
23832,,Saint Lucia,2/17/20,0,0
23833,,Saint Lucia,2/18/20,0,0
23834,,Saint Lucia,2/19/20,0,0
23835,,Saint Lucia,2/20/20,0,0
23836,,Saint Lucia,2/21/20,0,0
23837,,Saint Lucia,2/22/20,0,0
23838,,Saint Lucia,2/23/20,0,0
23839,,Saint Lucia,2/24/20,0,0
23840,,Saint Lucia,2/25/20,0,0
23841,,Saint Lucia,2/26/20,0,0
23842,,Saint Lucia,2/27/20,0,0
23843,,Saint Lucia,2/28/20,0,0
23844,,Saint Lucia,2/29/20,0,0
23845,,Saint Lucia,3/1/20,0,0
23846,,Saint Lucia,3/2/20,0,0
23847,,Saint Lucia,3/3/20,0,0
23848,,Saint Lucia,3/4/20,0,0
23849,,Saint Lucia,3/5/20,0,0
23850,,Saint Lucia,3/6/20,0,0
23851,,Saint Lucia,3/7/20,0,0
23852,,Saint Lucia,3/8/20,0,0
23853,,Saint Lucia,3/9/20,0,0
23854,,Saint Lucia,3/10/20,0,0
